date,description,net_amount,vat_amount,category
18/08/2025,VISA SPONSORSHIP PAYMENT,4025.0,0.0,9399
18/08/2025,VISA SPONSORSHIP PAYMENT,3525.0,0.0,9399
18/08/2025,VISA SPONSORSHIP PAYMENT,3025.0,0.0,9399
18/08/2025,VISA SPONSORSHIP PAYMENT,2525.0,0.0,9399
21/07/2025,VISA SPONSORSHIP PAYMENT,2525.0,0.0,9399
