date,description,net_amount,vat_amount,category
09/01/2026,Project - Contract Mandays (supplier controlled),104378.63,0.0,PROJECT Mandays Supp
09/01/2026,Tax research,24078.17,0.0,Tax research
09/01/2026,Tax research,36610.0,0.0,Tax research
09/01/2026,Project - Contract Mandays (supplier controlled),242192.89,0.0,PROJECT Mandays Supp
09/01/2026,Contractor Service,105941.97,0.0,Contin Labor Build
09/01/2026,Project - Contract Mandays (supplier controlled),103946.89,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),80473.41,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),9322.27,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),63585.0,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),49687.5,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),247192.89,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),230346.44,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),156916.25,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),66047.6,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),20382.4,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),8936.8,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),171107.61,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),142904.62,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),480561.72,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),976721.36,0.0,PROJECT Mandays Supp
09/01/2026,Contractor Serv Rn,860579.0,0.0,Contractor Serv Rn
09/01/2026,Project - Contract Mandays (supplier controlled),21630.0,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),50052.5,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),43515.88,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),437502.9,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),36421.13,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),30593.44,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),7198.5,0.0,PROJECT Mandays Supp
09/01/2026,Project - Contract Mandays (supplier controlled),24760.53,0.0,PROJECT Mandays Supp
09/01/2026,Contractor Serv Rn,238686.95,0.0,Contractor Serv Rn
09/01/2026,Project - Contract Mandays (supplier controlled),100409.12,0.0,PROJECT Mandays Supp
09/01/2026,Consultancy - Organisation and Change Management,99030.0,0.0,Consultancy - Organi
09/01/2026,Consultancy - Organisation and Change Management,99030.0,0.0,Consultancy - Organi
12/01/2026,Consultancy - Organisation and Change Management,33010.0,0.0,Consultancy - Organi
12/01/2026,Consultancy - Organisation and Change Management,99030.0,0.0,Consultancy - Organi
12/01/2026,Project support,27741.6,0.0,Project support
12/01/2026,Project support,-1264.0,0.0,Project support
12/01/2026,Software Licence Support - off the shelf,38757.6,0.0,SW Lic Sup Off shlf
12/01/2026,Project Development,115829.5,0.0,Project Development
12/01/2026,Project Development,46478.26,0.0,Project Development
12/01/2026,Project Development,24702.06,0.0,Project Development
12/01/2026,Project Development,42426.07,0.0,Project Development
12/01/2026,Project Development,21349.17,0.0,Project Development
12/01/2026,government procur.,90409.5,0.0,government procur.
12/01/2026,Legal services,152513.97,0.0,Legal services
12/01/2026,Project - Contract Mandays (supplier controlled),268677.5,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),53138.19,0.0,PROJECT Mandays Supp
12/01/2026,Software Licence Support - off the shelf,104676.92,0.0,SW Lic Sup Off shlf
12/01/2026,Project - Contract Mandays (supplier controlled),43896.86,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),70986.03,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),36572.87,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),290845.53,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (HMRC controlled),25729.42,0.0,PROJECT Mandays HMRC
12/01/2026,Project - Contract Mandays (supplier controlled),49935.69,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),54073.48,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),29836.41,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),177367.35,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),35484.41,0.0,PROJECT Mandays Supp
12/01/2026,Physical Hosting and Infrastructure,57458.07,0.0,Physical Hosting
12/01/2026,Project - Contract Mandays (supplier controlled),106423.6,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),101413.29,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),21396.0,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),67167.59,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),28046.82,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),22715.11,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),32102.33,0.0,PROJECT Mandays Supp
12/01/2026,Desktop Services,41740.62,0.0,Desktop Services
12/01/2026,Desktop Services,162955.15,0.0,Desktop Services
12/01/2026,Desktop Services,182825.23,0.0,Desktop Services
12/01/2026,Desktop Services,416666.67,0.0,Desktop Services
12/01/2026,Desktop Services,61429.53,0.0,Desktop Services
12/01/2026,Desktop Services,142087.9,0.0,Desktop Services
12/01/2026,Desktop Services,47628.65,0.0,Desktop Services
12/01/2026,Desktop Services,59391.87,0.0,Desktop Services
12/01/2026,Desktop Services,24582.8,0.0,Desktop Services
12/01/2026,Desktop Services,53056.88,0.0,Desktop Services
12/01/2026,Desktop Services,193238.55,0.0,Desktop Services
12/01/2026,Desktop Services,277931.86,0.0,Desktop Services
12/01/2026,Software Licence Support ,44431.58,0.0,SW Lic Sup mngd Serv
12/01/2026,Software Licence Support ,44431.58,0.0,SW Lic Sup mngd Serv
12/01/2026,Software Licence Support ,44431.58,0.0,SW Lic Sup mngd Serv
12/01/2026,Physical Hosting and Infrastructure,1701415.5,0.0,Physical Hosting and Infrastructure
12/01/2026,Software Licences - supplier bespoked ,272389.12,0.0,Soft Licen Off Bespo
12/01/2026,Software Licences - off the shelf & not integral to IT Infrastructure,3450000.0,0.0,Soft Licen Off shelf
12/01/2026,Project support,90404.04,0.0,Project support
12/01/2026,Project - Contract Mandays (supplier controlled),666251.61,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),25435.62,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),57822.95,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),29165.7,0.0,PROJECT Mandays Supp
12/01/2026,Project - Contract Mandays (supplier controlled),45134.08,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),241718.4,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),248034.0,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),180536.32,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),295433.6,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),26515.2,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),72916.8,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),121528.0,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),119344.0,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),105024.0,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),2901201.06,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),508544.4,0.0,PROJECT Mandays Supp
13/01/2026,Project Development,883610.49,0.0,Project Development
13/01/2026,Project Development,1226006.49,0.0,Project Development
13/01/2026,Project Development,76685.25,0.0,Project Development
13/01/2026,Project Development,70512.5,0.0,Project Development
13/01/2026,Project Development,24925.0,0.0,Project Development
13/01/2026,Project Development,723943.75,0.0,Project Development
13/01/2026,Project Development,56262.5,0.0,Project Development
13/01/2026,Project Development,43256.25,0.0,Project Development
13/01/2026,Project Development,81400.0,0.0,Project Development
13/01/2026,Project Development,78575.0,0.0,Project Development
13/01/2026,Project Development,43487.5,0.0,Project Development
13/01/2026,Project Development,71925.0,0.0,Project Development
13/01/2026,Software Licences - off the shelf & not integral to IT Infrastructure,119134.08,0.0,Soft Licen Off shelf
13/01/2026,Software Licences - integral to IT Infrastructure,629200.0,0.0,Soft Licen Integral
13/01/2026,Software Licences - off the shelf & not integral to IT Infrastructure,53424.0,0.0,Soft Licen Off shelf
13/01/2026,Software Licences - integral to IT Infrastructure,1214359.02,0.0,Soft Licen Integral
13/01/2026,IT Software Licenses and Support,1604359.02,0.0,IT Software Licenses and Support
13/01/2026,IT Software Licenses and Support,22680664.0,0.0,IT Software Licenses and Support
13/01/2026,Project - Contract Mandays (supplier controlled),23114.5,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),40331.5,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),33026.5,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),36727.62,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),22414.99,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),94105.61,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),23356.44,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),36898.13,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),23373.75,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),33880.0,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),79000.0,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),23262.5,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),197100.0,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),138125.0,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),627231.25,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),45600.0,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),21037.5,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),93300.0,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),94600.0,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),27806.51,0.0,PROJECT Mandays Supp
13/01/2026,Software Licence Support ,420051.49,0.0,SW Lic Sup mngd Serv
13/01/2026,Software Licence Support - off the shelf,39103.34,0.0,SW Lic Sup Off shlf
13/01/2026,Project - Contract Mandays (supplier controlled),295872.55,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),29220.75,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),29710.99,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),143368.33,0.0,PROJECT Mandays Supp
13/01/2026,Consultancy - includes implementation (Irrecoverable VAT),104400.0,0.0,Cons ad imp (Ir VAT)
13/01/2026,Consultancy - includes implementation (Irrecoverable VAT),104400.0,0.0,Cons ad imp (Ir VAT)
13/01/2026,Project - Contract Mandays (supplier controlled),106617.77,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),148834.3,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),209094.42,0.0,PROJECT Mandays Supp
13/01/2026,Project - Contract Mandays (supplier controlled),23027.61,0.0,PROJECT Mandays Supp
14/01/2026,Desktop Managed Serv,217950.06,0.0,Desktop Managed Serv
14/01/2026,Computer accessories,115579.2,0.0,Computer accessories
14/01/2026,Project - Contract Mandays (supplier controlled),31233.8,0.0,PROJECT Mandays Supp
14/01/2026,Software Licence Support - off the shelf,33178.06,0.0,SW Lic Sup Off shlf
14/01/2026,Physical Hosting and Infrastructure,137517.24,0.0,Physical Hosting and Infrastructure
14/01/2026,Computer servers,56028.9,0.0,Computer servers
14/01/2026,Project Development,83017.61,0.0,Project Development
14/01/2026,Project Development,763146.43,0.0,Project Development
14/01/2026,Project Development,175403.94,0.0,Project Development
14/01/2026,Software Licence Support ,9245.06,0.0,SW Lic Sup mngd Serv
14/01/2026,Software Licence Support ,9245.06,0.0,SW Lic Sup mngd Serv
14/01/2026,Project - Contract Mandays (supplier controlled),44023.94,0.0,PROJECT Mandays Supp
14/01/2026,Project - Contract Mandays (supplier controlled),33824.26,0.0,PROJECT Mandays Supp
14/01/2026,Physical Hosting and Infrastructure,49513.46,0.0,Physical Hosting and Infrastructure
14/01/2026,Virtual Hosting and Infrastructure,22163.04,0.0,Virtual Hosting and Infrastructure
14/01/2026,Physical Hosting and Infrastructure,26018.53,0.0,Physical Hosting and Infrastructure
14/01/2026,Hardware maintenance,446500.0,0.0,Hardware maintenance
14/01/2026,Physical Hosting and Infrastructure,88193.69,0.0,Physical Hosting and Infrastructure
14/01/2026,Physical Hosting and Infrastructure,137562.77,0.0,Physical Hosting and Infrastructure
14/01/2026,Project - Contract Mandays (supplier controlled),22745.9,0.0,PROJECT Mandays Supp
14/01/2026,Electricity,73164.56,0.0,Electricity
14/01/2026,Physical Hosting and Infrastructure,219180.88,0.0,Physical Hosting
14/01/2026,Physical Hosting and Infrastructure,41634.41,0.0,Physical Hosting and Infrastructure
14/01/2026,Physical Hosting and Infrastructure,477663.4,0.0,Physical Hosting and Infrastructure
14/01/2026,SW Lic Sup Bespkd,51880.0,0.0,SW Lic Sup Bespkd
14/01/2026,Business Continuity & Disaster Recovery,49707.83,0.0,Business Continuity & Disaster Recovery
14/01/2026,Project - Contract Mandays (supplier controlled),27505.8,0.0,PROJECT Mandays Supp
14/01/2026,Management of Agreement & Admin Costs,564496.91,0.0,Management of Agreement & Admin Costs
14/01/2026,Project - Contract Mandays (supplier controlled),84266.4,0.0,PROJECT Mandays Supp
14/01/2026,Virtual Hosting and Infrastructure,63812.34,0.0,Virtual Hosting and Infrastructure
14/01/2026,Physical Hosting and Infrastructure,287451.52,0.0,Physical Hosting and Infrastructure
14/01/2026,Physical Hosting and Infrastructure,65660.26,0.0,Physical Hosting and Infrastructure
14/01/2026,Physical Hosting and Infrastructure,202076.77,0.0,Physical Hosting and Infrastructure
14/01/2026,Virtual Hosting and Infrastructure,269229.33,0.0,Virtual Hosting
14/01/2026,Project - Contract Mandays (supplier controlled),116453.89,0.0,PROJECT Mandays Supp
14/01/2026,Project - Contract Mandays (supplier controlled),26037.19,0.0,PROJECT Mandays Supp
14/01/2026,Contact Platform Services,534296.43,0.0,Contact Platform Ser
15/01/2026,Contact Platform Services,23653.34,0.0,Contact Platform Ser
15/01/2026,EU supply - Irr VAT,107277.02,0.0,EU supply - Irr VAT
15/01/2026,EU supply - Irr VAT,107277.02,0.0,EU supply - Irr VAT
15/01/2026,EU supply - Irr VAT,107277.02,0.0,EU supply - Irr VAT
15/01/2026,EU supply - Irr VAT,154659.94,0.0,EU supply - Irr VAT
15/01/2026,Contact Platform Services,117996.48,0.0,Contact Platform Ser
15/01/2026,Mobile call charges,52280.94,0.0,Mobile call charges
15/01/2026,Mobile Tel Charges,2856.31,0.0,Mobile Tel Charges
15/01/2026,Project - Contract Mandays (supplier controlled),152140.19,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),86437.64,0.0,PROJECT Mandays Supp
15/01/2026,Software Licences - integral to IT Infrastructure,106588.0,0.0,Soft Licen Integral
15/01/2026,Project - Contract Mandays (supplier controlled),112700.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),308000.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),90958.5,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),1221628.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),102811.5,0.0,PROJECT Mandays Supp
15/01/2026,Project Development,617830.63,0.0,Project Development
15/01/2026,Project Development,311815.46,0.0,Project Development
15/01/2026,Subscriptions to Publications (Irrecoverable VAT),51687.84,0.0,Subscriptions to Pub
15/01/2026,Subscriptions to Publications (Irrecoverable VAT),47064.11,0.0,Subscriptions to Pub
15/01/2026,Government departments services,-55926.26,0.0,Govt dept services
15/01/2026,Government departments services,335557.54,0.0,Govt dept services
15/01/2026,Government departments services,-30705.25,0.0,Govt dept services
15/01/2026,Government departments services,184231.49,0.0,Govt dept services
15/01/2026,Project - Contract Mandays (supplier controlled),66500.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),57103.41,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),34391.67,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),43050.0,0.0,PROJECT Mandays Supp
15/01/2026,Software Licence Support ,253515.09,0.0,SW Lic Sup mngd Serv
15/01/2026,Project - Contract Mandays (supplier controlled),52912.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),42885.0,0.0,PROJECT Mandays Supp
15/01/2026,IT Software Licenses and Support,901150.42,0.0,IT Software Licenses and Support
15/01/2026,Software Licences - off the shelf & not integral to IT Infrastructure,84315.75,0.0,Soft Licen Off shelf
15/01/2026,Project - Contract Mandays (HMRC controlled),432603.6,0.0,PROJECT Mandays HMRC
15/01/2026,Project - Contract Mandays (HMRC controlled),454755.2,0.0,PROJECT Mandays HMRC
15/01/2026,Project - Contract Mandays (HMRC controlled),-135518.72,0.0,PROJECT Mandays HMRC
15/01/2026,Software Licence Support - off the shelf,76068.72,0.0,SW Lic Sup Off shlf
15/01/2026,Software Licence Support - off the shelf,93996.38,0.0,SW Lic Sup Off shlf
15/01/2026,Project - Contract Mandays (supplier controlled),10786710.6,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (HMRC controlled),26736.65,0.0,PROJECT Mandays HMRC
15/01/2026,Project - Contract Mandays (supplier controlled),83448.75,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),85791.1,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),96057.33,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),83448.75,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),271249.56,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (HMRC controlled),87962.53,0.0,PROJECT Mandays HMRC
15/01/2026,Project - Contract Mandays (supplier controlled),24209.57,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),36216.03,0.0,PROJECT Mandays Supp
15/01/2026,Physical Hosting and Infrastructure,45348.57,0.0,Physical Hosting
15/01/2026,Project - Contract Mandays (supplier controlled),51067.86,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),88285.37,0.0,PROJECT Mandays Supp
15/01/2026,Consultancy - includes implementation (Irrecoverable VAT),224700.0,0.0,Cons ad imp (Ir VAT)
15/01/2026,Physical Hosting and Infrastructure,174315.96,0.0,Physical Hosting and Infrastructure
15/01/2026,Virtual Hosting and Infrastructure,68931.43,0.0,Virtual Hosting and Infrastructure
15/01/2026,Physical Hosting and Infrastructure,681941.81,0.0,Physical Hosting and Infrastructure
15/01/2026,Physical Hosting and Infrastructure,193157.36,0.0,Physical Hosting
15/01/2026,Virtual Hosting and Infrastructure,82691.89,0.0,Virtual Hosting
15/01/2026,Virtual Hosting and Infrastructure,20949.41,0.0,Virtual Hosting
15/01/2026,Virtual Hosting and Infrastructure,100216.26,0.0,Virtual Hosting
15/01/2026,Virtual Hosting and Infrastructure,67307.33,0.0,Virtual Hosting
15/01/2026,Project - Contract Mandays (supplier controlled),41124.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),22911.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),26607.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),186931.5,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),22911.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),41582.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),96085.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),38363.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),261052.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),479500.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),27191.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),54936.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),24648.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),29527.5,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),83025.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),71244.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),35175.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),36680.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),55020.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),33075.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),64050.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),135000.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),73360.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),38551.2,0.0,PROJECT Mandays Supp
15/01/2026,System Maintenance,641887.26,0.0,System Maintenance
15/01/2026,Project - Contract Mandays (supplier controlled),37518.0,0.0,PROJECT Mandays Supp
15/01/2026,Project - Contract Mandays (supplier controlled),22188.0,0.0,PROJECT Mandays Supp
15/01/2026,Physical Hosting and Infrastructure,793313.3,0.0,Physical Hosting and Infrastructure
15/01/2026,Physical Hosting and Infrastructure,55680.54,0.0,Physical Hosting and Infrastructure
15/01/2026,Virtual Hosting and Infrastructure,33071.67,0.0,Virtual Hosting and Infrastructure
16/01/2026,Virtual Hosting and Infrastructure,185322.36,0.0,Virtual Hosting and Infrastructure
16/01/2026,Physical Hosting and Infrastructure,59760.63,0.0,Physical Hosting and Infrastructure
16/01/2026,Physical Hosting and Infrastructure,530175.72,0.0,Physical Hosting and Infrastructure
16/01/2026,Virtual Hosting and Infrastructure,43578.16,0.0,Virtual Hosting
16/01/2026,Physical Hosting and Infrastructure,22282.37,0.0,Physical Hosting and Infrastructure
16/01/2026,Physical Hosting and Infrastructure,158256.78,0.0,Physical Hosting and Infrastructure
16/01/2026,Physical Hosting and Infrastructure,29729.31,0.0,Physical Hosting and Infrastructure
16/01/2026,Software Licences - integral to IT Infrastructure,458586.69,0.0,Soft Licen Integral
16/01/2026,Project - Contract Mandays (supplier controlled),53175.0,0.0,PROJECT Mandays Supp
16/01/2026,Project - Contract Mandays (supplier controlled),144840.0,0.0,PROJECT Mandays Supp
16/01/2026,Project - Contract Mandays (supplier controlled),124245.0,0.0,PROJECT Mandays Supp
16/01/2026,Physical Hosting and Infrastructure,41211.86,0.0,Physical Hosting and Infrastructure
16/01/2026,Software Licence Support - off the shelf,155343.16,0.0,SW Lic Sup Off shlf
16/01/2026,Software Licence Support - off the shelf,3322114.8,0.0,SW Lic Sup Off shlf
16/01/2026,Software Licence Support - off the shelf,87418.62,0.0,SW Lic Sup Off shlf
16/01/2026,Software Licence Support - off the shelf,127104.0,0.0,SW Lic Sup Off shlf
16/01/2026,Software Licences - off the shelf & not integral to IT Infrastructure,112022.4,0.0,Soft Licen Off shelf
16/01/2026,Software Licences - off the shelf & not integral to IT Infrastructure,60012.0,0.0,Soft Licen Off shelf
16/01/2026,Software Licences - off the shelf & not integral to IT Infrastructure,641787.95,0.0,Soft Licen Off shelf
16/01/2026,Virtual Hosting and Infrastructure,291269.13,0.0,Virtual Hosting
16/01/2026,Virtual Hosting and Infrastructure,-71040.54,0.0,Virtual Hosting
16/01/2026,Virtual Hosting and Infrastructure,-70684.78,0.0,Virtual Hosting
16/01/2026,Physical Hosting and Infrastructure,209368.17,0.0,Physical Hosting and Infrastructure
16/01/2026,Virtual Hosting and Infrastructure,73599.78,0.0,Virtual Hosting and Infrastructure
16/01/2026,Software Licence Support ,79170.33,0.0,SW Lic Sup mngd Serv
16/01/2026,Software Licence Support ,79170.33,0.0,SW Lic Sup mngd Serv
16/01/2026,Wide area network WAN maintenance or support,83957.52,0.0,WAN maint or supp
16/01/2026,Telephones - Landlines Rental,8504.69,0.0,Phones - LL Rental
16/01/2026,Wide area network WAN maintenance or support,190627.87,0.0,WAN maint or supp
16/01/2026,Software Licences - integral to IT Infrastructure,59365.0,0.0,Soft Licen Integral
16/01/2026,Software Licences - integral to IT Infrastructure,59365.0,0.0,Soft Licen Integral
16/01/2026,Project - Contract Mandays (supplier controlled),23635.0,0.0,PROJECT Mandays Supp
16/01/2026,Project - Contract Mandays (supplier controlled),71619.14,0.0,PROJECT Mandays Supp
16/01/2026,Project - Contract Mandays (supplier controlled),31890.94,0.0,PROJECT Mandays Supp
16/01/2026,Project - Contract Mandays (supplier controlled),55143.75,0.0,PROJECT Mandays Supp
16/01/2026,Project - Contract Mandays (supplier controlled),54495.0,0.0,PROJECT Mandays Supp
16/01/2026,Project Development,433685.27,0.0,Project Development
16/01/2026,Project Development,274046.84,0.0,Project Development
16/01/2026,Project - Contract Mandays (supplier controlled),40769.46,0.0,PROJECT Mandays Supp
16/01/2026,Project - Contract Mandays (supplier controlled),29660.27,0.0,PROJECT Mandays Supp
16/01/2026,Project - Contract Mandays (supplier controlled),405440.79,0.0,PROJECT Mandays Supp
16/01/2026,Project - Contract Mandays (supplier controlled),36331.81,0.0,PROJECT Mandays Supp
16/01/2026,Hardware maintenance,22225.64,0.0,Hardware maintenance
16/01/2026,Hardware maintenance,22225.64,0.0,Hardware maintenance
16/01/2026,Project - Contract Mandays (supplier controlled),543754.0,0.0,PROJECT Mandays Supp
16/01/2026,IT Software Licenses and Support,205149.05,0.0,IT Software Licenses and Support
16/01/2026,IT Software Licenses and Support,224743.84,0.0,IT Software Licenses and Support
16/01/2026,Project - Contract Mandays (supplier controlled),58912.47,0.0,PROJECT Mandays Supp
